sample_id,device_id,cache_index,victim_clean_correct,evaluator_clean_correct,dual_clean_correct,selected
wifib|device=41|capture=23Jan|frame=2402|row=2217,41,37450,True,True,True,False
wifib|device=41|capture=23Jan|frame=2224|row=2045,41,37278,True,True,True,False
wifib|device=41|capture=23Jan|frame=2578|row=2373,41,37606,True,True,True,False
wifib|device=41|capture=23Jan|frame=2591|row=2384,41,37617,True,True,True,False
wifib|device=41|capture=23Jan|frame=2359|row=2176,41,37409,True,True,True,False
wifib|device=41|capture=23Jan|frame=2182|row=2003,41,37236,True,True,True,False
wifib|device=41|capture=23Jan|frame=2527|row=2330,41,37563,True,True,True,False
wifib|device=41|capture=23Jan|frame=2195|row=2016,41,37249,True,True,True,False
wifib|device=41|capture=23Jan|frame=2325|row=2144,41,37377,True,True,True,False
wifib|device=41|capture=23Jan|frame=2385|row=2200,41,37433,True,True,True,False
wifib|device=41|capture=23Jan|frame=2545|row=2346,41,37579,True,True,True,False
wifib|device=41|capture=23Jan|frame=2743|row=2526,41,37759,True,True,True,False
wifib|device=41|capture=23Jan|frame=2586|row=2379,41,37612,True,True,True,False
wifib|device=41|capture=23Jan|frame=2494|row=2299,41,37532,True,True,True,False
wifib|device=41|capture=23Jan|frame=2605|row=2398,41,37631,True,True,True,False
wifib|device=41|capture=23Jan|frame=2272|row=2091,41,37324,True,True,True,False
wifib|device=41|capture=23Jan|frame=2299|row=2118,41,37351,True,True,True,False
wifib|device=41|capture=23Jan|frame=2274|row=2093,41,37326,True,True,True,False
wifib|device=41|capture=23Jan|frame=2223|row=2044,41,37277,True,True,True,False
wifib|device=41|capture=23Jan|frame=2422|row=2235,41,37468,True,True,True,False
wifib|device=41|capture=23Jan|frame=2334|row=2153,41,37386,True,True,True,False
wifib|device=41|capture=23Jan|frame=2234|row=2053,41,37286,True,True,True,False
wifib|device=41|capture=23Jan|frame=2531|row=2334,41,37567,True,True,True,False
wifib|device=41|capture=23Jan|frame=2537|row=2340,41,37573,True,True,True,False
wifib|device=41|capture=23Jan|frame=2609|row=2402,41,37635,True,True,True,False
wifib|device=41|capture=23Jan|frame=2371|row=2188,41,37421,True,True,True,False
wifib|device=41|capture=23Jan|frame=2238|row=2057,41,37290,True,True,True,False
wifib|device=41|capture=23Jan|frame=2746|row=2529,41,37762,True,True,True,False
wifib|device=41|capture=23Jan|frame=2490|row=2295,41,37528,False,True,False,False
wifib|device=41|capture=23Jan|frame=2306|row=2125,41,37358,True,True,True,False
wifib|device=41|capture=23Jan|frame=2237|row=2056,41,37289,True,True,True,False
wifib|device=41|capture=23Jan|frame=2544|row=2345,41,37578,True,True,True,False
wifib|device=41|capture=23Jan|frame=2640|row=2431,41,37664,False,True,False,False
wifib|device=41|capture=23Jan|frame=2194|row=2015,41,37248,False,True,False,False
wifib|device=41|capture=23Jan|frame=2706|row=2491,41,37724,True,True,True,False
wifib|device=41|capture=23Jan|frame=2291|row=2110,41,37343,True,True,True,False
wifib|device=41|capture=23Jan|frame=2693|row=2478,41,37711,True,True,True,False
wifib|device=41|capture=23Jan|frame=2247|row=2066,41,37299,True,True,True,False
wifib|device=41|capture=23Jan|frame=2540|row=2341,41,37574,True,True,True,False
wifib|device=41|capture=23Jan|frame=2448|row=2257,41,37490,True,True,True,False
wifib|device=41|capture=23Jan|frame=2716|row=2499,41,37732,True,True,True,False
wifib|device=41|capture=23Jan|frame=2557|row=2356,41,37589,True,True,True,False
wifib|device=41|capture=23Jan|frame=2558|row=2357,41,37590,True,True,True,False
wifib|device=41|capture=23Jan|frame=2262|row=2081,41,37314,True,True,True,False
wifib|device=41|capture=23Jan|frame=2374|row=2191,41,37424,True,True,True,False
wifib|device=41|capture=23Jan|frame=2652|row=2443,41,37676,True,True,True,False
wifib|device=41|capture=23Jan|frame=2770|row=2553,41,37786,True,True,True,False
wifib|device=41|capture=23Jan|frame=2592|row=2385,41,37618,True,True,True,False
wifib|device=41|capture=23Jan|frame=2733|row=2516,41,37749,True,True,True,False
wifib|device=41|capture=23Jan|frame=2727|row=2510,41,37743,True,True,True,False
wifib|device=41|capture=23Jan|frame=2577|row=2372,41,37605,True,True,True,False
wifib|device=41|capture=23Jan|frame=2255|row=2074,41,37307,True,True,True,False
wifib|device=41|capture=23Jan|frame=2415|row=2228,41,37461,True,True,True,False
wifib|device=41|capture=23Jan|frame=2198|row=2019,41,37252,True,True,True,False
wifib|device=41|capture=23Jan|frame=2280|row=2099,41,37332,True,True,True,False
wifib|device=41|capture=23Jan|frame=2723|row=2506,41,37739,True,True,True,False
wifib|device=41|capture=23Jan|frame=2454|row=2263,41,37496,True,True,True,False
wifib|device=41|capture=23Jan|frame=2239|row=2058,41,37291,True,True,True,False
wifib|device=41|capture=23Jan|frame=2671|row=2460,41,37693,True,True,True,False
wifib|device=41|capture=23Jan|frame=2477|row=2284,41,37517,True,True,True,False
wifib|device=41|capture=23Jan|frame=2641|row=2432,41,37665,True,True,True,False
wifib|device=41|capture=23Jan|frame=2593|row=2386,41,37619,True,True,True,False
wifib|device=41|capture=23Jan|frame=2663|row=2452,41,37685,True,True,True,False
wifib|device=41|capture=23Jan|frame=2450|row=2259,41,37492,True,True,True,False
wifib|device=41|capture=23Jan|frame=2347|row=2164,41,37397,True,True,True,False
wifib|device=41|capture=23Jan|frame=2430|row=2241,41,37474,True,True,True,False
wifib|device=41|capture=23Jan|frame=2301|row=2120,41,37353,True,True,True,False
wifib|device=41|capture=23Jan|frame=2666|row=2455,41,37688,True,True,True,False
wifib|device=41|capture=23Jan|frame=2613|row=2406,41,37639,True,True,True,False
wifib|device=41|capture=23Jan|frame=2192|row=2013,41,37246,True,True,True,False
wifib|device=41|capture=23Jan|frame=2535|row=2338,41,37571,True,True,True,False
wifib|device=41|capture=23Jan|frame=2406|row=2221,41,37454,True,True,True,False
wifib|device=41|capture=23Jan|frame=2560|row=2359,41,37592,True,True,True,False
wifib|device=41|capture=23Jan|frame=2380|row=2197,41,37430,True,True,True,False
wifib|device=41|capture=23Jan|frame=2282|row=2101,41,37334,False,True,False,False
wifib|device=41|capture=23Jan|frame=2445|row=2254,41,37487,True,True,True,False
wifib|device=41|capture=23Jan|frame=2388|row=2203,41,37436,True,True,True,False
wifib|device=41|capture=23Jan|frame=2379|row=2196,41,37429,True,True,True,False
wifib|device=41|capture=23Jan|frame=2207|row=2028,41,37261,True,True,True,False
wifib|device=41|capture=23Jan|frame=2202|row=2023,41,37256,True,True,True,False
wifib|device=41|capture=23Jan|frame=2503|row=2308,41,37541,True,True,True,False
wifib|device=41|capture=23Jan|frame=2376|row=2193,41,37426,True,True,True,False
wifib|device=41|capture=23Jan|frame=2369|row=2186,41,37419,False,True,False,False
wifib|device=41|capture=23Jan|frame=2584|row=2377,41,37610,True,True,True,False
wifib|device=41|capture=23Jan|frame=2690|row=2477,41,37710,True,True,True,False
wifib|device=41|capture=23Jan|frame=2507|row=2312,41,37545,True,True,True,False
wifib|device=41|capture=23Jan|frame=2278|row=2097,41,37330,True,True,True,False
wifib|device=41|capture=23Jan|frame=2426|row=2239,41,37472,True,True,True,False
wifib|device=41|capture=23Jan|frame=2491|row=2296,41,37529,True,True,True,False
wifib|device=41|capture=23Jan|frame=2724|row=2507,41,37740,False,True,False,False
wifib|device=41|capture=23Jan|frame=2576|row=2371,41,37604,True,True,True,False
wifib|device=41|capture=23Jan|frame=2232|row=2051,41,37284,False,True,False,False
wifib|device=41|capture=23Jan|frame=2180|row=2001,41,37234,True,True,True,False
wifib|device=41|capture=23Jan|frame=2187|row=2008,41,37241,True,True,True,False
wifib|device=41|capture=23Jan|frame=2472|row=2279,41,37512,True,True,True,False
wifib|device=41|capture=23Jan|frame=2252|row=2071,41,37304,False,True,False,False
wifib|device=41|capture=23Jan|frame=2740|row=2523,41,37756,True,True,True,False
wifib|device=41|capture=23Jan|frame=2216|row=2037,41,37270,True,True,True,False
wifib|device=41|capture=23Jan|frame=2492|row=2297,41,37530,True,True,True,False
wifib|device=41|capture=23Jan|frame=2607|row=2400,41,37633,True,True,True,False
wifib|device=41|capture=23Jan|frame=2635|row=2426,41,37659,True,True,True,False
wifib|device=41|capture=23Jan|frame=2358|row=2175,41,37408,False,True,False,False
wifib|device=41|capture=23Jan|frame=2595|row=2388,41,37621,True,True,True,False
wifib|device=41|capture=23Jan|frame=2704|row=2489,41,37722,True,True,True,False
wifib|device=41|capture=23Jan|frame=2368|row=2185,41,37418,True,True,True,False
wifib|device=41|capture=23Jan|frame=2442|row=2251,41,37484,True,True,True,False
wifib|device=41|capture=23Jan|frame=2254|row=2073,41,37306,True,True,True,False
wifib|device=41|capture=23Jan|frame=2440|row=2249,41,37482,True,True,True,False
wifib|device=41|capture=23Jan|frame=2517|row=2322,41,37555,True,True,True,False
wifib|device=41|capture=23Jan|frame=2646|row=2437,41,37670,True,True,True,False
wifib|device=41|capture=23Jan|frame=2520|row=2323,41,37556,True,True,True,False
wifib|device=41|capture=23Jan|frame=2628|row=2419,41,37652,True,True,True,False
wifib|device=41|capture=23Jan|frame=2759|row=2542,41,37775,True,True,True,False
wifib|device=41|capture=23Jan|frame=2720|row=2503,41,37736,True,True,True,False
wifib|device=41|capture=23Jan|frame=2323|row=2142,41,37375,True,True,True,False
wifib|device=41|capture=23Jan|frame=2751|row=2534,41,37767,True,True,True,False
wifib|device=41|capture=23Jan|frame=2382|row=2199,41,37432,True,True,True,False
wifib|device=41|capture=23Jan|frame=2392|row=2207,41,37440,False,True,False,False
wifib|device=41|capture=23Jan|frame=2381|row=2198,41,37431,True,True,True,False
wifib|device=41|capture=23Jan|frame=2685|row=2472,41,37705,True,True,True,False
wifib|device=41|capture=23Jan|frame=2300|row=2119,41,37352,True,True,True,False
wifib|device=41|capture=23Jan|frame=2680|row=2469,41,37702,True,True,True,False
wifib|device=41|capture=23Jan|frame=2257|row=2076,41,37309,True,True,True,False
wifib|device=41|capture=23Jan|frame=2650|row=2441,41,37674,True,True,True,False
wifib|device=41|capture=23Jan|frame=2244|row=2063,41,37296,True,True,True,False
wifib|device=41|capture=23Jan|frame=2569|row=2368,41,37601,True,True,True,False
wifib|device=41|capture=23Jan|frame=2568|row=2367,41,37600,True,True,True,False
wifib|device=41|capture=23Jan|frame=2515|row=2320,41,37553,True,True,True,False
wifib|device=41|capture=23Jan|frame=2357|row=2174,41,37407,True,True,True,False
wifib|device=41|capture=23Jan|frame=2699|row=2484,41,37717,True,True,True,False
wifib|device=41|capture=23Jan|frame=2728|row=2511,41,37744,True,True,True,False
wifib|device=41|capture=23Jan|frame=2678|row=2467,41,37700,True,True,True,False
wifib|device=41|capture=23Jan|frame=2297|row=2116,41,37349,True,True,True,False
wifib|device=41|capture=23Jan|frame=2425|row=2238,41,37471,True,True,True,False
wifib|device=41|capture=23Jan|frame=2265|row=2084,41,37317,True,True,True,False
wifib|device=41|capture=23Jan|frame=2330|row=2149,41,37382,True,True,True,False
wifib|device=41|capture=23Jan|frame=2625|row=2416,41,37649,True,True,True,False
wifib|device=41|capture=23Jan|frame=2496|row=2301,41,37534,True,True,True,False
wifib|device=41|capture=23Jan|frame=2589|row=2382,41,37615,True,True,True,False
wifib|device=41|capture=23Jan|frame=2543|row=2344,41,37577,True,True,True,False
wifib|device=41|capture=23Jan|frame=2331|row=2150,41,37383,True,True,True,False
wifib|device=41|capture=23Jan|frame=2355|row=2172,41,37405,True,True,True,False
wifib|device=41|capture=23Jan|frame=2286|row=2105,41,37338,True,True,True,False
wifib|device=41|capture=23Jan|frame=2344|row=2161,41,37394,True,True,True,False
wifib|device=41|capture=23Jan|frame=2703|row=2488,41,37721,True,True,True,False
wifib|device=41|capture=23Jan|frame=2648|row=2439,41,37672,True,True,True,False
wifib|device=41|capture=23Jan|frame=2304|row=2123,41,37356,True,True,True,False
wifib|device=41|capture=23Jan|frame=2469|row=2276,41,37509,True,True,True,False
wifib|device=41|capture=23Jan|frame=2335|row=2154,41,37387,True,True,True,False
wifib|device=41|capture=23Jan|frame=2434|row=2243,41,37476,True,True,True,False
wifib|device=41|capture=23Jan|frame=2372|row=2189,41,37422,True,True,True,False
wifib|device=41|capture=23Jan|frame=2700|row=2485,41,37718,True,True,True,False
wifib|device=41|capture=23Jan|frame=2397|row=2212,41,37445,True,True,True,False
wifib|device=41|capture=23Jan|frame=2302|row=2121,41,37354,True,True,True,False
wifib|device=41|capture=23Jan|frame=2375|row=2192,41,37425,True,True,True,False
wifib|device=41|capture=23Jan|frame=2649|row=2440,41,37673,True,True,True,False
wifib|device=41|capture=23Jan|frame=2305|row=2124,41,37357,True,True,True,False
wifib|device=41|capture=23Jan|frame=2561|row=2360,41,37593,True,True,True,False
wifib|device=41|capture=23Jan|frame=2562|row=2361,41,37594,True,True,True,False
wifib|device=41|capture=23Jan|frame=2269|row=2088,41,37321,True,True,True,False
wifib|device=41|capture=23Jan|frame=2386|row=2201,41,37434,True,True,True,False
wifib|device=41|capture=23Jan|frame=2248|row=2067,41,37300,True,True,True,False
wifib|device=41|capture=23Jan|frame=2203|row=2024,41,37257,True,True,True,False
wifib|device=41|capture=23Jan|frame=2298|row=2117,41,37350,True,True,True,False
wifib|device=41|capture=23Jan|frame=2566|row=2365,41,37598,True,True,True,False
wifib|device=41|capture=23Jan|frame=2293|row=2112,41,37345,True,True,True,False
wifib|device=41|capture=23Jan|frame=2758|row=2541,41,37774,False,False,False,False
wifib|device=41|capture=23Jan|frame=2245|row=2064,41,37297,True,True,True,False
wifib|device=41|capture=23Jan|frame=2659|row=2448,41,37681,True,True,True,False
wifib|device=41|capture=23Jan|frame=2404|row=2219,41,37452,True,True,True,False
wifib|device=41|capture=23Jan|frame=2556|row=2355,41,37588,True,True,True,False
wifib|device=41|capture=23Jan|frame=2624|row=2415,41,37648,True,True,True,False
wifib|device=41|capture=23Jan|frame=2500|row=2305,41,37538,False,True,False,False
wifib|device=41|capture=23Jan|frame=2349|row=2166,41,37399,False,True,False,False
wifib|device=41|capture=23Jan|frame=2200|row=2021,41,37254,True,True,True,False
wifib|device=41|capture=23Jan|frame=2394|row=2209,41,37442,True,True,True,False
wifib|device=41|capture=23Jan|frame=2629|row=2420,41,37653,True,True,True,False
wifib|device=41|capture=23Jan|frame=2360|row=2177,41,37410,True,True,True,False
wifib|device=41|capture=23Jan|frame=2377|row=2194,41,37427,True,True,True,False
wifib|device=41|capture=23Jan|frame=2614|row=2407,41,37640,True,True,True,False
wifib|device=41|capture=23Jan|frame=2353|row=2170,41,37403,True,True,True,False
wifib|device=41|capture=23Jan|frame=2597|row=2390,41,37623,True,True,True,False
wifib|device=41|capture=23Jan|frame=2243|row=2062,41,37295,True,True,True,False
wifib|device=41|capture=23Jan|frame=2204|row=2025,41,37258,False,True,False,False
wifib|device=41|capture=23Jan|frame=2231|row=2050,41,37283,True,True,True,False
wifib|device=41|capture=23Jan|frame=2250|row=2069,41,37302,True,True,True,False
wifib|device=41|capture=23Jan|frame=2739|row=2522,41,37755,True,True,True,False
wifib|device=41|capture=23Jan|frame=2414|row=2227,41,37460,True,True,True,False
wifib|device=41|capture=23Jan|frame=2193|row=2014,41,37247,True,True,True,False
wifib|device=41|capture=23Jan|frame=2553|row=2352,41,37585,True,True,True,False
wifib|device=41|capture=23Jan|frame=2460|row=2267,41,37500,True,True,True,False
wifib|device=41|capture=23Jan|frame=2367|row=2184,41,37417,True,True,True,False
wifib|device=41|capture=23Jan|frame=2508|row=2313,41,37546,True,True,True,False
wifib|device=41|capture=23Jan|frame=2419|row=2232,41,37465,True,True,True,False
wifib|device=41|capture=23Jan|frame=2289|row=2108,41,37341,True,True,True,False
wifib|device=41|capture=23Jan|frame=2443|row=2252,41,37485,True,True,True,False
wifib|device=41|capture=23Jan|frame=2587|row=2380,41,37613,True,True,True,False
wifib|device=41|capture=23Jan|frame=2277|row=2096,41,37329,False,False,False,False
wifib|device=41|capture=23Jan|frame=2681|row=2470,41,37703,True,True,True,False
wifib|device=41|capture=23Jan|frame=2365|row=2182,41,37415,True,True,True,False
wifib|device=41|capture=23Jan|frame=2526|row=2329,41,37562,False,True,False,False
wifib|device=41|capture=23Jan|frame=2423|row=2236,41,37469,True,True,True,False
wifib|device=41|capture=23Jan|frame=2643|row=2434,41,37667,True,True,True,False
wifib|device=41|capture=23Jan|frame=2752|row=2535,41,37768,True,True,True,False
wifib|device=41|capture=23Jan|frame=2677|row=2466,41,37699,True,True,True,False
wifib|device=41|capture=23Jan|frame=2348|row=2165,41,37398,True,True,True,False
wifib|device=41|capture=23Jan|frame=2623|row=2414,41,37647,True,True,True,False
wifib|device=41|capture=23Jan|frame=2631|row=2422,41,37655,True,True,True,False
wifib|device=41|capture=23Jan|frame=2408|row=2223,41,37456,True,True,True,False
wifib|device=41|capture=23Jan|frame=2201|row=2022,41,37255,False,False,False,False
wifib|device=41|capture=23Jan|frame=2461|row=2268,41,37501,True,True,True,False
wifib|device=41|capture=23Jan|frame=2754|row=2537,41,37770,True,True,True,False
wifib|device=41|capture=23Jan|frame=2596|row=2389,41,37622,True,True,True,False
wifib|device=41|capture=23Jan|frame=2647|row=2438,41,37671,True,True,True,False
wifib|device=41|capture=23Jan|frame=2258|row=2077,41,37310,True,True,True,False
wifib|device=41|capture=23Jan|frame=2513|row=2318,41,37551,True,True,True,False
wifib|device=41|capture=23Jan|frame=2295|row=2114,41,37347,True,True,True,False
wifib|device=41|capture=23Jan|frame=2249|row=2068,41,37301,True,True,True,False
wifib|device=41|capture=23Jan|frame=2761|row=2544,41,37777,True,True,True,False
wifib|device=41|capture=23Jan|frame=2393|row=2208,41,37441,True,True,True,False
wifib|device=41|capture=23Jan|frame=2661|row=2450,41,37683,True,True,True,False
wifib|device=41|capture=23Jan|frame=2453|row=2262,41,37495,True,True,True,False
wifib|device=41|capture=23Jan|frame=2697|row=2482,41,37715,True,True,True,False
wifib|device=41|capture=23Jan|frame=2719|row=2502,41,37735,True,True,True,False
wifib|device=41|capture=23Jan|frame=2451|row=2260,41,37493,True,True,True,False
wifib|device=41|capture=23Jan|frame=2424|row=2237,41,37470,True,True,True,False
wifib|device=41|capture=23Jan|frame=2708|row=2493,41,37726,True,True,True,False
wifib|device=41|capture=23Jan|frame=2188|row=2009,41,37242,True,True,True,False
wifib|device=41|capture=23Jan|frame=2206|row=2027,41,37260,True,True,True,False
wifib|device=41|capture=23Jan|frame=2747|row=2530,41,37763,True,True,True,False
wifib|device=41|capture=23Jan|frame=2215|row=2036,41,37269,False,True,False,False
wifib|device=41|capture=23Jan|frame=2498|row=2303,41,37536,True,True,True,False
wifib|device=41|capture=23Jan|frame=2308|row=2127,41,37360,True,True,True,False
wifib|device=41|capture=23Jan|frame=2435|row=2244,41,37477,True,True,True,False
wifib|device=41|capture=23Jan|frame=2361|row=2178,41,37411,True,True,True,False
wifib|device=41|capture=23Jan|frame=2660|row=2449,41,37682,True,True,True,False
wifib|device=41|capture=23Jan|frame=2559|row=2358,41,37591,True,True,True,False
wifib|device=41|capture=23Jan|frame=2268|row=2087,41,37320,True,True,True,False
wifib|device=41|capture=23Jan|frame=2564|row=2363,41,37596,True,True,True,False
wifib|device=41|capture=23Jan|frame=2241|row=2060,41,37293,True,True,True,False
wifib|device=41|capture=23Jan|frame=2476|row=2283,41,37516,True,True,True,False
wifib|device=41|capture=23Jan|frame=2399|row=2214,41,37447,False,True,False,False
wifib|device=41|capture=23Jan|frame=2684|row=2471,41,37704,True,True,True,False
wifib|device=41|capture=23Jan|frame=2510|row=2315,41,37548,True,True,True,False
wifib|device=41|capture=23Jan|frame=2468|row=2275,41,37508,True,True,True,False
wifib|device=41|capture=23Jan|frame=2707|row=2492,41,37725,True,True,True,False
wifib|device=41|capture=23Jan|frame=2378|row=2195,41,37428,True,True,True,False
wifib|device=41|capture=23Jan|frame=2651|row=2442,41,37675,True,True,True,False
wifib|device=41|capture=23Jan|frame=2722|row=2505,41,37738,True,True,True,False
wifib|device=41|capture=23Jan|frame=2499|row=2304,41,37537,True,True,True,False
wifib|device=41|capture=23Jan|frame=2603|row=2396,41,37629,True,True,True,False
wifib|device=41|capture=23Jan|frame=2285|row=2104,41,37337,True,True,True,False
wifib|device=41|capture=23Jan|frame=2303|row=2122,41,37355,True,True,True,False
wifib|device=41|capture=23Jan|frame=2235|row=2054,41,37287,True,True,True,False
wifib|device=41|capture=23Jan|frame=2186|row=2007,41,37240,True,True,True,False
wifib|device=41|capture=23Jan|frame=2554|row=2353,41,37586,False,True,False,False
wifib|device=41|capture=23Jan|frame=2542|row=2343,41,37576,True,True,True,False
wifib|device=41|capture=23Jan|frame=2630|row=2421,41,37654,True,True,True,False
wifib|device=41|capture=23Jan|frame=2474|row=2281,41,37514,True,True,True,False
wifib|device=41|capture=23Jan|frame=2328|row=2147,41,37380,True,True,True,False
wifib|device=41|capture=23Jan|frame=2462|row=2269,41,37502,True,True,True,False
wifib|device=41|capture=23Jan|frame=2696|row=2481,41,37714,True,True,True,False
wifib|device=41|capture=23Jan|frame=2731|row=2514,41,37747,True,True,True,False
wifib|device=41|capture=23Jan|frame=2457|row=2264,41,37497,True,True,True,False
wifib|device=41|capture=23Jan|frame=2284|row=2103,41,37336,True,True,True,False
wifib|device=41|capture=23Jan|frame=2230|row=2049,41,37282,True,True,True,False
wifib|device=41|capture=23Jan|frame=2610|row=2403,41,37636,True,True,True,False
wifib|device=41|capture=23Jan|frame=2738|row=2521,41,37754,True,True,True,False
wifib|device=41|capture=23Jan|frame=2196|row=2017,41,37250,True,True,True,False
wifib|device=41|capture=23Jan|frame=2327|row=2146,41,37379,True,True,True,False
wifib|device=41|capture=23Jan|frame=2590|row=2383,41,37616,True,True,True,False
wifib|device=41|capture=23Jan|frame=2721|row=2504,41,37737,True,True,True,False
wifib|device=41|capture=23Jan|frame=2634|row=2425,41,37658,True,True,True,False
wifib|device=41|capture=23Jan|frame=2599|row=2392,41,37625,True,True,True,False
wifib|device=41|capture=23Jan|frame=2565|row=2364,41,37597,True,True,True,False
wifib|device=41|capture=23Jan|frame=2413|row=2226,41,37459,True,True,True,False
wifib|device=41|capture=23Jan|frame=2655|row=2444,41,37677,True,True,True,False
wifib|device=41|capture=23Jan|frame=2366|row=2183,41,37416,True,True,True,False
wifib|device=41|capture=23Jan|frame=2768|row=2551,41,37784,True,True,True,False
wifib|device=41|capture=23Jan|frame=2764|row=2547,41,37780,True,True,True,False
wifib|device=41|capture=23Jan|frame=2251|row=2070,41,37303,True,True,True,False
wifib|device=41|capture=23Jan|frame=2407|row=2222,41,37455,True,True,True,False
wifib|device=41|capture=23Jan|frame=2497|row=2302,41,37535,True,True,True,False
wifib|device=41|capture=23Jan|frame=2511|row=2316,41,37549,True,True,True,False
wifib|device=41|capture=23Jan|frame=2439|row=2248,41,37481,True,True,True,False
wifib|device=41|capture=23Jan|frame=2555|row=2354,41,37587,True,True,True,False
wifib|device=41|capture=23Jan|frame=2753|row=2536,41,37769,False,True,False,False
wifib|device=41|capture=23Jan|frame=2260|row=2079,41,37312,True,True,True,False
wifib|device=41|capture=23Jan|frame=2621|row=2412,41,37645,True,True,True,False
wifib|device=41|capture=23Jan|frame=2551|row=2350,41,37583,True,True,True,False
wifib|device=43|capture=23Jan|frame=2571|row=2342,43,41278,True,True,True,True
wifib|device=43|capture=23Jan|frame=2205|row=2001,43,40937,True,True,True,True
wifib|device=43|capture=23Jan|frame=2648|row=2413,43,41349,True,True,True,True
wifib|device=43|capture=23Jan|frame=2704|row=2465,43,41401,True,True,True,True
wifib|device=43|capture=23Jan|frame=2312|row=2097,43,41033,True,True,True,True
wifib|device=43|capture=23Jan|frame=2263|row=2054,43,40990,True,True,True,True
wifib|device=43|capture=23Jan|frame=2717|row=2478,43,41414,True,True,True,True
wifib|device=43|capture=23Jan|frame=2463|row=2244,43,41180,True,True,True,True
wifib|device=43|capture=23Jan|frame=2321|row=2104,43,41040,True,True,True,True
wifib|device=43|capture=23Jan|frame=2411|row=2194,43,41130,True,True,True,True
wifib|device=43|capture=23Jan|frame=2388|row=2171,43,41107,True,True,True,False
wifib|device=43|capture=23Jan|frame=2679|row=2444,43,41380,True,True,True,False
wifib|device=43|capture=23Jan|frame=2446|row=2227,43,41163,True,True,True,False
wifib|device=43|capture=23Jan|frame=2441|row=2222,43,41158,True,True,True,False
wifib|device=43|capture=23Jan|frame=2657|row=2422,43,41358,True,True,True,False
wifib|device=43|capture=23Jan|frame=2721|row=2482,43,41418,True,True,True,False
wifib|device=43|capture=23Jan|frame=2417|row=2200,43,41136,True,True,True,False
wifib|device=43|capture=23Jan|frame=2480|row=2259,43,41195,True,True,True,False
wifib|device=43|capture=23Jan|frame=2551|row=2322,43,41258,True,True,True,False
wifib|device=43|capture=23Jan|frame=2540|row=2313,43,41249,True,True,True,False
wifib|device=43|capture=23Jan|frame=2675|row=2440,43,41376,True,True,True,False
wifib|device=43|capture=23Jan|frame=2217|row=2013,43,40949,True,True,True,False
wifib|device=43|capture=23Jan|frame=2358|row=2141,43,41077,True,True,True,False
wifib|device=43|capture=23Jan|frame=2671|row=2436,43,41372,True,True,True,False
wifib|device=43|capture=23Jan|frame=2539|row=2312,43,41248,True,True,True,False
wifib|device=43|capture=23Jan|frame=2236|row=2032,43,40968,True,True,True,False
wifib|device=43|capture=23Jan|frame=2590|row=2359,43,41295,True,True,True,False
wifib|device=43|capture=23Jan|frame=2714|row=2475,43,41411,True,True,True,False
wifib|device=43|capture=23Jan|frame=2294|row=2081,43,41017,True,True,True,False
wifib|device=43|capture=23Jan|frame=2459|row=2240,43,41176,True,True,True,False
wifib|device=43|capture=23Jan|frame=2216|row=2012,43,40948,True,True,True,False
wifib|device=43|capture=23Jan|frame=2611|row=2376,43,41312,True,True,True,False
wifib|device=43|capture=23Jan|frame=2699|row=2460,43,41396,True,True,True,False
wifib|device=43|capture=23Jan|frame=2282|row=2069,43,41005,True,True,True,False
wifib|device=43|capture=23Jan|frame=2654|row=2419,43,41355,True,True,True,False
wifib|device=43|capture=23Jan|frame=2755|row=2512,43,41448,True,True,True,False
wifib|device=43|capture=23Jan|frame=2278|row=2065,43,41001,True,True,True,False
wifib|device=43|capture=23Jan|frame=2414|row=2197,43,41133,True,True,True,False
wifib|device=43|capture=23Jan|frame=2375|row=2158,43,41094,True,True,True,False
wifib|device=43|capture=23Jan|frame=2580|row=2349,43,41285,True,True,True,False
wifib|device=43|capture=23Jan|frame=2253|row=2044,43,40980,True,True,True,False
wifib|device=43|capture=23Jan|frame=2285|row=2072,43,41008,True,True,True,False
wifib|device=43|capture=23Jan|frame=2386|row=2169,43,41105,True,True,True,False
wifib|device=43|capture=23Jan|frame=2408|row=2191,43,41127,True,True,True,False
wifib|device=43|capture=23Jan|frame=2476|row=2257,43,41193,True,True,True,False
wifib|device=43|capture=23Jan|frame=2260|row=2051,43,40987,True,True,True,False
wifib|device=43|capture=23Jan|frame=2526|row=2301,43,41237,True,True,True,False
wifib|device=43|capture=23Jan|frame=2688|row=2451,43,41387,True,True,True,False
wifib|device=43|capture=23Jan|frame=2760|row=2515,43,41451,True,True,True,False
wifib|device=43|capture=23Jan|frame=2317|row=2102,43,41038,True,True,True,False
wifib|device=43|capture=23Jan|frame=2238|row=2034,43,40970,True,True,True,False
wifib|device=43|capture=23Jan|frame=2415|row=2198,43,41134,True,True,True,False
wifib|device=43|capture=23Jan|frame=2513|row=2290,43,41226,True,True,True,False
wifib|device=43|capture=23Jan|frame=2422|row=2203,43,41139,True,True,True,False
wifib|device=43|capture=23Jan|frame=2373|row=2156,43,41092,True,True,True,False
wifib|device=43|capture=23Jan|frame=2487|row=2264,43,41200,True,True,True,False
wifib|device=43|capture=23Jan|frame=2396|row=2179,43,41115,True,True,True,False
wifib|device=43|capture=23Jan|frame=2412|row=2195,43,41131,True,True,True,False
